Trump_2016/Trump_2016-10-18.txt ," ('applaus', 'go'), 10","('hillari', 'clinton'), 9","('novemb', '8th'), 8","('trump', 'administr'), 7","('audienc', '",,,,,,,,,,,,,,,
Trump_2016/Trump_2016-10-21-A.txt ," ('hanniti', '",,,,,,,,,,,,,,,,,,,
Trump_2016/Trump_2016-10-21-B.txt ," ('north', 'carolina'), 10","('hillari', 'clinton'), 8","('lock', 'lock'), 8","('applaus', 'go'), 8","('go', 'start'), 7","('bring', 'back'), 7","('go', 'fight'), 7","('illeg', 'immigr'), 6","('take', 'care'), 6","('trump', 'administr'), 6","('go', 'take'), 6","('make', 'america'), 6","('unit', 'state'), 6","('attack', 'mosul'), 6","('never', 'ever'), 5","('novemb', '8th'), 5","('come', 'back'), 5","('one', 'percent'), 5","('ad', 'ad'), 5","('four', 'month'), 5)]"
Trump_2016/Trump_2016-10-21-C.txt ," ('audienc', '",,,,,,,,,,,,,,,,,,,
Trump_2016/Trump_2016-10-27.txt ," ('applaus', 'go'), 11","('hillari', 'clinton'), 9","('unit', 'state'), 9","('donald', 'trump'), 5","('!>', 'trump'), 5","('make', 'america'), 5","('go', 'fight'), 5","('like', 'never'), 4","('drain', 'swamp'), 4","('bill', 'clinton'), 4","('job', 'job'), 4","('build', 'wall'), 4","('speak', 'badli'), 4","('Mr', 'presid'), 4","('go', 'win'), 3","('white', 'hous'), 3","('make', 'sure'), 3","('get', 'vote'), 3","('audienc', '",
Trump_2016/Trump_2016-10-28.txt ," ('new', 'hampshir'), 29","('hillari', 'clinton'), 12","('peopl', 'come'), 9","('unit', 'state'), 7","('never', 'seen'), 7","('applaus', 'go'), 7","('get', 'rid'), 6","('bill', 'clinton'), 5","('jonathan', 'gruber'), 5","('peopl', 'new'), 5","('applaus', 'trump'), 4","('e', 'mail'), 4","('!>', 'trump'), 4","('think', 'go'), 4","('think', 'think'), 4","('say', 'gonna'), 4","('trump', '!'), 4","('!', 'trump'), 4","('vote', 'year'), 4","('stop', 'drug'), 4)]"
Trump_2016/Trump_2016-10-31.txt ," ('hillari', 'clinton'), 10","('novemb', '8th'), 9","('build', 'wall'), 8","('hillari', 'one'), 8","('unit', 'state'), 8","('four', 'year'), 7","('get', 'vote'), 7","('e', 'mail'), 7","('audienc', '",,,,,,,,,,,
Trump_2016/Trump_2016-11-01-A.txt ," ('make', 'america'), 9","('audienc', '",,,,,,,,,,,,,,,,,,
Trump_2016/Trump_2016-11-01-B.txt ," ('health', 'care'), 11","('applaus', 'thank'), 6","('thank', 'much'), 5","('thank', 'applaus'), 5","('applaus', 'also'), 4","('audienc', '",,,,,,,,,,,,,,
Trump_2016/Trump_2016-11-02-A.txt ," ('e', 'mail'), 11","('hillari', 'clinton'), 10","('audienc', '",,,,,,,,,,,,,,,,,
Trump_2016/Trump_2016-11-02-B.txt ," ('audienc', '",,,,,,,,,,,,,,,,,,,
Trump_2016/Trump_2016-11-02-C.txt ," ('go', 'win'), 6","('audienc', 'boo'), 6","('boo', 'trump'), 6","('e', 'mail'), 6","('four', 'year'), 6","('trump', 'administr'), 6","('usa', '!'), 5","('applaus', 'go'), 5","('hillari', 'clinton'), 5","('650', '000'), 5","('big', 'deal'), 5","('never', 'show'), 5","('!', 'usa'), 4","('hillari', 'want'), 4","('hillari', 'one'), 4","('state', 'depart'), 4","('000', 'e'), 4","('system', 'rig'), 4","('america', 'first'), 4","('unit', 'state'), 4)]"
Trump_2016/Trump_2016-11-03-A.txt ," ('audienc', '",,,,,,,,,,,,,,,,,,,
Trump_2016/Trump_2016-11-03-B.txt ," ('hillari', 'clinton'), 19","('north', 'carolina'), 16","('applaus', 'go'), 12","('unit', 'state'), 10","('novemb', '8th'), 9","('come', 'back'), 9","('build', 'wall'), 7","('audienc', '",,,,,,,,,,,,
Trump_2016/Trump_2016-11-04-A.txt ," ('new', 'hampshir'), 19","('audienc', '",,,,,,,,,,,,,,,,,,
Trump_2016/Trump_2016-11-04-B.txt ," ('cheer', 'applaus'), 87","('crowd', 'react'), 22","('Mr', 'trump'), 19","('hillari', 'clinton'), 12","('(', 'cheer'), 12","('applaus', ')'), 10","('go', 'win'), 6","('applaus', 'know'), 6","('trump', 'administr'), 6","('unit', 'state'), 6","('thousand', 'thousand'), 6","('illeg', 'immigr'), 6","('crowd', 'chant'), 5","('great', 'state'), 5","('last', 'night'), 5","('go', 'happen'), 5","('four', 'year'), 5","('thank', 'much'), 4","('pennsylvania', 'cheer'), 4","('countri', 'cheer'), 4)]"
Trump_2016/Trump_2016-11-04-C.txt ," ('hillari', 'clinton'), 11","('get', 'rid'), 9","('unit', 'state'), 8","('go', 'happen'), 8","('inner', 'citi'), 8","('trump', 'administr'), 7","('come', 'back'), 7","('go', 'great'), 6","('wall', 'go'), 6","('great', 'wall'), 6","('go', 'make'), 6","('illeg', 'immigr'), 6","('debat', 'prep'), 6","('novemb', '8th'), 5","('compani', 'leav'), 5","('000', 'email'), 5","('happen', 'go'), 5","('four', 'year'), 5","('take', 'care'), 5","('come', 'countri'), 5)]"
